7848,7702,12268,10983,14454,26587,32412,34510,
7851,124,21822,16452,11461,1139,1197,2254,
7860,2951,4342,4597,9365,9773,9799,11289,
7868,4537,5963,19691,20221,25135,27602,280,
7890,11917,27484,13542,34783,34258,30375,31023,
7906,2280,5882,32692,33386,26621,3406,7341,
7911,24440,376,3484,4879,5462,5958,7410,
7946,214,1668,2796,3403,3581,3621,5125,
7950,8913,9051,4231,10132,16114,25929,26582,
7956,727,1234,1629,2176,2434,2610,6674,
7967,34044,17814,5967,18304,13394,6375,6325,
7985,34277,1813,25472,985,6915,7598,10162,
7989,12255,14245,1045,15001,18053,19300,34460,
7999,31057,14961,14341,14592,4549,32677,13492,
8013,18674,
8032,12099,13717,20677,28883,613,2224,4145,
8036,6320,6968,15286,19466,27770,11786,3640,
8038,15117,81,1169,1743,1796,2487,2541,
8043,30943,1179,11067,11734,13461,20428,23638,
8050,4884,28914,7093,34565,25549,32597,11428,
8051,5820,2106,21182,34880,35550,
8069,153,1682,3463,4011,5690,6263,7350,
8088,376,3484,4879,5462,5958,7410,10067,
8135,27961,18674,
8139,81,1169,1353,1555,1743,1796,2487,
8145,1365,4316,9537,13157,19376,24383,24987,
8155,167,819,985,1378,2346,2556,2635,
8162,13249,15312,15713,18878,21291,32048,1832,
8164,29099,1699,1730,4897,6353,15958,18190,
8185,11122,11660,11968,18273,25684,15117,5352,
8194,845,4234,5505,6279,8115,14906,18930,
8226,1807,4922,6810,13003,13997,15114,15116,
8232,20545,13995,10667,10767,1353,11159,24085,
8256,1,29,152,549,1046,1153,1222,
8261,12645,21261,24987,474,727,1057,1234,
8279,4752,15431,20708,27174,34261,376,2000,
8282,838,900,1005,3398,4277,9322,9534,
8348,10845,1618,2397,2642,2927,4048,4231,
8353,15257,31620,32728,29521,16790,29035,22241,
8357,1,29,152,191,221,468,549,
8401,3016,6909,21355,30890,35886,24594,25948,
8469,1618,1888,2680,2927,4007,4231,4727,
8488,1136,15258,3151,4633,7509,11413,11849,
8495,26133,21320,14159,32065,20345,14411,133,
8512,1299,1373,2142,3407,4605,4699,6981,
8523,27039,15784,10767,11159,24085,32207,2439,
8532,2828,3460,5422,5615,8781,12107,12119,
8546,16077,27575,3084,14967,5919,26902,
8566,261,1139,1197,2254,2616,4579,5005,
8580,7950,21274,25658,29516,12469,7103,
8606,261,437,1139,1197,2254,2616,4579,
8610,5252,13795,10103,16651,261,437,543,
8623,1,29,152,191,221,468,549,
8624,1618,4231,10132,16114,19084,21363,25929,
8646,5567,6038,7451,10077,11519,13432,19690,
8652,5392,14739,16273,7324,17508,19811,8401,
8659,11678,12191,22884,12042,27004,27293,10025,
8701,1456,16401,21740,34571,1603,2121,3058,
8723,6456,13497,35176,4389,32075,29582,2283,
8733,613,2224,4145,4197,5288,6891,7764,
8743,3833,4741,22793,12571,14315,34235,12708,
8760,23563,33653,7029,34449,4529,21908,17667,
8767,16564,15360,
8768,1010,
8780,12292,33726,32207,8623,15276,221,29884,
8796,3292,4358,10960,29574,33344,2326,17586,
8811,3638,28462,33737,26853,29093,30426,30588,
8816,4158,11238,13392,22069,22295,24474,28424,
8855,28076,29784,33790,11381,16706,2470,28258,
8864,16397,22376,28489,5237,6983,14119,2855,
8883,133,3807,3865,4177,4502,4847,6944,
8901,25943,28537,23952,22229,20533,16808,28063,
8906,9474,35312,577,11776,29168,31317,24356,
8920,21881,15163,28370,4831,1832,2026,4561,
8944,11159,24085,32207,10767,15784,15451,7029,
8946,167,819,1378,2346,2556,2635,3103,
8951,2000,35197,323,2250,8312,10312,12962,
8969,8518,11080,13514,20801,21718,28527,28722,
8971,34111,21022,3865,28831,18212,19535,30480,
8978,261,437,1139,1197,1234,1629,2254,
8979,3807,3865,4177,6944,7568,8352,12102,
8983,1160,4460,16816,18391,24331,27444,28091,
8985,4529,25964,133,14411,18266,15199,32065,
8999,27839,21422,25817,660,2739,5228,5419,
9005,1,29,152,191,221,468,549,
9006,12292,124,34225,34449,20106,8780,16092,
9018,961,24651,9095,12856,18358,23373,15831,
9050,7728,8134,11237,11421,18573,21244,30936,
9052,154,6521,9495,16975,27129,20543,7667,
9054,7221,20344,30494,25950,22468,21739,1,
9055,1610,2493,3653,4663,7495,10807,12057,
9086,33625,21612,6369,9236,1013,3027,5021,
9120,9976,1010,12619,30998,12469,20446,
9135,4117,7665,7889,9287,10844,26243,9183,
9145,6628,11461,12029,17571,29029,6740,2731,
9149,3299,31900,34331,4622,15072,35556,15830,
9152,25290,1013,1511,3027,4001,5021,6455,
9178,261,437,1139,1197,2254,2616,4579,
9183,33073,9052,29976,29086,13793,4667,10579,
9189,5062,7853,23221,17061,16766,17593,35087,
9210,9635,24984,4506,27297,27403,35188,2730,
9236,11330,33969,35494,23538,24857,9086,7575,
9246,23952,20173,406,1511,1664,2136,2642,
9250,9293,10862,14397,16811,17184,18603,19025,
9254,11066,33421,2458,23164,6981,8512,15363,
9265,8969,10805,23465,12564,17144,1355,16625,
9283,17801,177,27677,17969,16716,7029,23678,
9294,177,8969,9265,10805,12564,15856,23465,
9307,19023,23977,35504,284,458,466,504,
9326,2574,4016,4123,7898,11841,13146,14675,
9330,16661,7103,
9387,84,13542,15353,20185,25878,14791,27125,
9390,34195,18053,26322,1653,13540,27662,17111,
9413,29224,1947,7076,1895,13540,25426,7718,
9420,5132,29365,24726,14377,2397,30121,10762,
9422,23778,29025,24809,30042,28909,15906,18672,
9435,4755,6193,13565,16810,20483,11603,4697,
9444,2917,4599,5353,12136,12401,15295,17509,
9455,18335,1927,31455,10960,29440,35522,17771,
9467,3175,3666,8334,11709,16550,20219,23320,
9474,577,8906,11776,31317,35312,14845,24356,
9490,373,7926,7927,9692,10180,18652,22326,
9495,154,16975,27129,6521,9052,7667,20543,
9496,9939,19735,34787,3179,13479,2712,2219,
9537,35935,26987,19168,13712,20515,35067,24025,
9559,15819,16725,33303,18817,25694,32959,22423,
9604,3411,5279,5361,6665,7652,10089,13207,
9613,11423,34880,3724,15644,
9630,1727,1769,12833,35620,21760,21074,13236,
9650,3683,11019,34225,10495,6628,14630,4816,
9658,11315,2113,2508,3490,12258,19562,25392,
9663,133,4847,10996,18266,19695,21320,26133,
9667,4930,7090,7990,14417,14483,14585,14676,
9668,13463,22744,13540,15525,23426,4193,713,
9679,15516,12652,
9702,4816,9878,23457,7183,24799,1796,35500,
9722,665,765,1846,1851,2173,2534,2929,
9741,14573,4,14,18,214,509,570,
9772,146,721,2319,3411,5279,6665,9604,
9779,4876,18756,19541,21743,26565,29729,32668,
9780,1,29,152,549,1153,1222,1448,
9790,32499,27648,35960,1960,2133,6069,7468,
9797,1102,1264,6069,6779,7926,7927,8882,
9808,283,12388,15648,5482,19919,7582,18501,
9825,35550,7103,28669,32570,12619,11009,
9840,5004,7207,11863,11940,16072,16235,21928,
9843,1234,2434,11686,12249,14846,17470,17862,
9862,4715,4460,18391,28091,819,3103,3430,
9883,5004,7207,11863,11940,21928,24587,32592,
9911,18052,660,2739,5228,6239,10562,12753,
9918,2026,2113,3490,4561,5247,10679,19158,
9932,6239,27839,21422,6372,7069,26632,18572,
9956,2026,2113,2508,3490,4561,10679,13322,
9961,2500,5302,9146,12048,16616,20172,21669,
9976,40,11644,474,1057,3847,4665,4823,
9982,511,31331,25265,17486,32759,20355,29760,
9995,14305,31046,9006,34060,124,261,543,
10001,3847,4823,13365,16168,18021,21557,26138,
10018,14682,3847,4823,6675,10001,10235,13032,
10025,7242,10395,14391,19755,20980,167,819,
10042,1738,3753,19762,23375,24984,26736,31936,
10046,16372,18237,15261,15617,27160,22938,19751,
10054,167,819,1378,2556,3103,3170,3781,
10077,1299,3407,6981,7686,8512,11066,11081,
10084,1603,2121,3394,8358,8928,9401,11897,
10103,35449,34225,261,8566,17571,5252,20525,
10108,8969,9265,10805,12564,23465,3337,12306,
10112,17110,4516,29158,
10113,35197,418,1589,4292,5351,6277,6987,
10133,27567,6892,14189,7728,8134,10006,11237,
10153,211,334,1951,4670,13622,25865,32658,
10161,133,3807,3865,4177,4502,4847,6944,
10171,7607,628,10835,18689,19259,19909,22867,
10186,8162,31830,10898,18356,26112,1046,18878,
10217,1607,4315,31464,4158,13392,24509,29274,
10224,36102,1373,4699,6981,15363,17907,1299,
10235,3847,4823,6675,10001,13032,13365,16168,
10239,28831,2310,3365,8843,15371,28437,13475,
10263,13032,27314,14628,35197,26049,4315,19829,
10279,73,190,1105,5460,7002,7641,8844,
10291,4948,12566,32334,33507,8360,10549,20899,
10292,25579,6366,30039,16079,19611,
10293,387,4199,7930,7977,12003,14123,14613,
10318,28463,215,2182,2444,3410,11039,19174,
10331,26621,26282,6038,32075,4573,5109,27316,
10365,12090,13520,24499,116,11067,18549,10217,
10382,33683,12257,12335,13250,13514,14224,14404,
10386,7952,34498,31411,23520,29976,29086,11200,
10391,5522,23809,35881,1253,1738,2124,3031,
10440,24356,15381,2816,22884,12191,35312,12042,
10483,7616,31506,11273,17906,23736,29674,8353,
10485,6888,6958,11713,21157,23293,23633,27591,
10495,9650,16512,177,2439,11455,24308,35462,
10514,23390,15199,14411,133,18266,31027,32807,
10528,4089,19752,20847,26203,20081,21608,27710,
10538,32920,7522,19420,2807,3411,5279,6665,
10541,20377,1770,2712,13375,23700,28709,34323,
10543,36002,34283,17412,22938,25514,7103,28669,
10554,8623,20098,30411,191,1486,3844,6265,
10557,15669,4185,373,1264,3694,7926,14405,
10561,27853,27293,24760,1,29,152,549,
10579,35574,29224,26902,1947,1895,25426,7076,
10623,660,2739,5228,6239,10562,12753,18052,
10652,7093,9467,33980,15650,9956,9054,32797,
10662,9712,32306,1216,6708,5038,2896,27112,
10667,27039,1,29,152,474,549,1046,
10683,31532,15965,18788,5528,16226,
10688,35469,
10700,14266,23206,22759,4549,35469,
10703,323,2250,8312,10312,14509,17584,20900,
10729,27339,4847,31968,11978,10161,34107,31378,
10734,376,3484,5462,5958,7410,10067,15431,
10762,17246,5258,1353,6369,21612,31455,81,
10767,24085,15451,9005,1,29,152,1153,
10802,766,7076,11315,22793,18984,2120,22744,
10805,8969,23465,9265,17144,12564,35975,21398,
10807,27911,32136,35844,73,190,430,1105,
10808,2439,24308,11382,28553,11019,18881,30690,
10823,2526,3294,20460,26843,30084,3857,13269,
10832,15521,21663,27599,34211,28781,1361,4092,
10835,18689,22867,7607,19909,14776,7179,33769,
10839,418,5351,5649,11100,11743,11928,13887,
10845,1618,2927,4007,4231,8495,10132,13928,
10869,4108,4424,4494,6269,18398,18966,23645,
10887,317,4930,7090,7990,14417,14483,14585,
10889,2485,31307,12619,
10893,21606,34385,16452,8469,23021,261,437,
10898,906,1960,3128,5375,7934,8322,9527,
10918,15397,46,1415,5287,6811,8005,10210,
10926,3297,6215,8802,15847,20055,33770,34014,
10932,280,4537,5963,7509,7868,14469,17413,
10955,19844,11794,25024,20860,33020,31396,2337,
10960,29574,33344,695,2026,2113,2508,3490,
10969,28379,26028,31983,25608,14269,22799,3909,
10984,4989,6890,6588,19742,25636,14845,18884,
10996,19695,21320,31968,133,4847,18266,26133,
11009,28914,28791,7103,27646,13376,32570,28698,
11019,24308,30314,17571,18881,35449,2439,11461,
11023,21230,26075,
11035,1790,1964,6292,7456,8696,9911,14718,
11047,7594,8953,17676,14529,24980,5296,31614,
11058,3035,5801,5824,12039,12420,14057,20467,
11066,9254,33421,17590,21810,2610,20545,14326,
11067,727,1234,1629,2434,2610,6674,8602,
11073,14420,654,2734,6712,308,7180,24509,
11081,27839,21422,1299,1373,3407,4699,6981,
11102,7071,35091,34565,28669,
11113,5649,11978,22504,25733,31319,32965,35206,
11137,19898,8145,2684,7640,1365,13995,12645,
11159,24085,10767,15451,9005,32207,1,29,
11200,4749,29035,20281,10001,18021,21047,21557,
11220,17246,9956,35591,2026,2113,2508,3490,
11234,10893,13759,20281,21606,26374,34385,21730,
11260,1,29,152,549,1046,1153,1222,
11273,214,5250,9711,11478,16952,18436,19666,
11278,32999,31146,31221,20586,27662,26218,14852,
11282,33969,34954,4752,5462,5958,10734,12807,
11288,1748,6258,6882,19966,1407,16409,33876,
11320,16317,5522,8360,10549,20899,34992,4948,
11327,11879,35053,8514,18751,19003,3825,23736,
11328,23375,4872,33016,7609,19261,11841,17128,
11364,2827,4831,5140,13969,16132,18318,20752,
11371,3847,4362,4823,6675,7199,10001,10235,
11379,4105,33060,15906,25373,12953,7451,10077,
11382,81,1169,1266,1353,1488,1490,1555,
11396,1160,16816,24331,27444,33532,24739,15995,
11411,26218,3688,5601,6031,6181,7095,10357,
11419,173,2271,5960,12268,14840,19513,22981,
11428,11888,16179,24481,16401,13043,7292,23563,
11432,14420,654,2734,6712,25290,4461,939,
11443,1057,5869,6820,6821,9804,10858,11476,
11445,151,7707,8843,24557,25941,26507,283,
11446,906,1960,3128,5375,7934,8150,8322,
11455,474,1057,2439,3892,5869,6820,6821,
11458,4409,20747,7082,18692,35080,12587,27094,
11461,17571,124,16452,2439,8145,22852,40,
11491,1497,4051,7843,10983,14454,14725,23894,
11499,25102,18850,727,1629,4823,6674,8602,
11506,1139,1197,2254,2616,4579,5005,5242,
11507,19919,948,2114,2706,5423,15386,15578,
11510,2461,26872,26352,21072,27983,24831,19829,
11523,1511,8391,16926,18016,18210,34914,35661,
11543,1115,14413,15133,19233,577,1927,17535,
11547,15258,215,418,2444,5351,6850,7196,
11557,1603,2121,3394,8358,8928,9401,10084,
11559,2951,3406,4342,4597,7341,8568,9365,
11560,29781,26963,376,1313,2642,2841,2951,
11579,29319,6659,31096,2870,12469,14972,27137,
11593,21168,11260,16452,766,34060,13887,35121,
11599,17916,27487,15648,8512,6150,7322,25685,
11631,1183,2828,3460,5422,5615,6184,8532,
11643,3538,3735,8189,14457,22634,24779,30052,
11644,21347,3892,2250,17584,21573,24938,25076,
11707,35710,13236,18785,81,654,1169,1313,
11726,14026,17688,8733,26903,32880,16174,14553,
11727,28319,34044,
11734,27269,32571,775,18248,20973,27751,4354,
11741,376,3484,4752,4879,5462,5958,7410,
11749,1411,1013,1879,3027,5021,5315,6493,
11760,1916,4697,4755,5282,6193,9435,11603,
11770,4623,555,26224,11382,18529,19099,20649,
11794,2917,4599,4615,5353,9444,12136,12401,
11841,20649,444,1511,6132,8164,8391,9179,
11856,8234,14218,19697,30092,6376,23086,29374,
11865,34565,28791,5429,9559,35323,13653,15819,
11866,427,1299,1373,2142,2219,3407,4605,
11869,1664,2018,3677,3884,4930,6591,7032,
11888,24545,12786,8469,24481,1888,23563,6325,
11891,628,12320,18892,19909,10835,11653,7607,
11893,31532,14238,10802,1950,14972,25549,11510,
11921,1753,7311,15685,16267,18156,20586,23801,
11927,4517,7663,19140,30431,32715,32683,20948,
11934,13223,18962,34311,8005,10210,16344,2397,
11936,23667,25950,22539,1,29,152,1153,
11942,1183,2828,3460,5422,5615,6184,8532,
11961,3065,3127,3837,4339,4845,6577,6915,
11978,30482,32905,19372,25878,20185,10514,23390,
11993,302,429,6984,8576,13987,20916,24771,
12003,387,4199,7930,7977,14613,16554,18011,
12005,2397,11856,13223,16344,30035,31991,34311,
12008,7120,18834,24248,32294,30042,19182,30600,
12014,28626,16250,35520,13376,
12029,1664,3677,3884,7032,16005,16189,17044,
12057,2493,3653,4663,7495,15091,17964,20040,
12059,1013,3027,5021,6493,9525,19339,20415,
12086,4665,4740,5480,6686,9606,11998,13493,
12091,10703,20433,11510,8050,
12102,31027,23390,14411,133,18266,32807,15199,
12115,11753,28227,29974,34349,11035,32543,4185,
12132,1748,6258,6882,19966,1407,11288,7179,
12162,2124,3031,3433,3915,6427,7181,15292,
12170,3151,11413,11849,18211,34172,11138,36002,
12190,4859,14468,14852,17254,19640,7906,3943,
12191,2388,3570,5404,7039,12028,12042,18212,
12212,1634,4655,33794,21364,15846,16716,12903,
12220,7093,33653,15394,28968,28914,23563,32233,
12223,4081,4875,12317,13485,20767,21294,22025,
12239,5539,5795,7090,7990,14483,14585,14676,
12255,14245,7989,34086,13284,35710,628,4316,
12292,8780,32207,11159,18275,34449,33726,29884,
12303,173,2271,5960,10528,11419,12268,14840,
12306,24895,1832,4419,5560,8292,10841,11621,
12321,10390,11039,13907,18472,19305,20539,34861,
12324,16129,21488,25896,29322,30851,31511,23560,
12348,4908,15258,2191,4930,7090,7990,14417,
12364,29629,33923,4316,31496,12268,23164,18129,
12370,16504,23269,24136,25237,26717,15736,31311,
12375,1353,16556,3460,8532,10850,11631,13227,
12420,3035,5824,14057,20467,23076,30056,939,
12431,3792,13230,20212,25191,24049,4315,27677,
12435,3886,2470,23394,20770,32378,36000,32183,
12441,948,2114,2706,5423,15386,15578,15840,
12459,317,3866,4930,7090,7990,9667,10887,
12469,17882,2280,5882,555,4682,32692,33386,
12485,22619,4850,33876,11288,18916,3640,19657,
12501,31483,20517,22862,3586,20851,23592,24248,
12504,1759,2513,3824,8151,8669,9409,15604,
12514,8280,6427,17421,2439,21610,13882,6236,
12522,8032,30742,302,429,6984,8576,11993,
12534,373,1264,6069,7926,7927,9692,16129,
12564,8969,9265,10805,23465,17144,1355,16625,
12572,29781,30928,7956,26963,19033,35357,16651,
12587,283,9939,19735,25865,211,334,8005,
12591,52,603,2125,4430,5090,9497,17004,
12600,1,29,152,1153,1222,1448,1754,
12619,21274,827,21421,1134,316,555,2280,
12645,19898,8145,1365,1057,5869,6820,6821,
12652,430,11779,73,3127,5460,7641,8844,
12717,1183,2828,3460,5422,5615,6184,8532,
12726,1057,5869,6820,6821,9804,10858,11443,
12730,13937,19324,23610,30406,21921,34160,27156,
12742,323,2250,6308,8312,10312,12962,14509,
12760,1361,2109,3620,7051,12245,21495,21663,
12770,3366,8938,9213,15835,28850,32807,3284,
12786,1139,1197,2254,2616,4579,5005,5242,
12807,13088,376,5462,5958,7410,10067,10734,
12815,4310,14358,17953,32026,34206,4808,30572,
12833,1727,1769,19928,20175,35620,21760,19478,
12840,16901,24422,4328,25550,6881,36058,
12850,20593,27246,18079,35520,2870,31096,1010,
12860,29,1998,2330,4630,4640,5082,6376,
12864,1,29,152,1153,1222,1448,1754,
12875,1,29,152,468,549,1046,1153,
12893,9071,18483,23121,23694,30148,34793,5870,
12903,22471,25964,4529,20546,855,26902,19372,
12928,24605,17592,9401,17381,25616,1603,2121,
12938,1918,3606,7713,16272,30632,33007,34859,
12953,11379,4105,33060,25373,15906,406,808,
12965,1918,2015,3606,4434,7713,11446,12938,
12996,21950,34132,30102,22594,3108,20747,4281,
13013,33452,16661,31934,31267,24234,27888,6832,
13014,19084,665,765,1763,1846,1851,2173,
13021,1365,8145,22037,19099,16476,2684,19898,
13038,25819,4667,
13043,11497,5846,7974,13297,5700,6206,8470,
13059,4121,14885,20956,24882,25328,25571,32319,
13061,1183,2828,3460,5422,5615,6184,8532,
13084,22565,27298,36139,22457,21961,11523,23962,
13088,12807,376,5052,5462,5958,7410,10067,
13121,25290,17964,21398,3725,4461,32920,8005,
13138,4630,6215,6974,7758,11694,12904,17169,
13146,14753,15037,20215,21015,24002,30594,34622,
13158,2577,6380,14365,30925,33544,34519,5919,
13206,4385,31538,30188,30639,2796,3403,3953,
13223,35500,5709,133,3807,4177,4502,4847,
13236,654,14420,2734,6712,24509,3894,6727,
13237,3318,15640,19971,21153,31329,18697,26512,
13240,20446,
13252,6810,18341,4922,8469,35734,28142,21606,
13269,3849,418,5351,11743,13887,15441,28258,
13284,28235,3847,4823,5680,10001,12258,13365,
13301,13157,19376,24383,30739,34565,190,1105,
13326,1183,2828,3460,5422,5615,6184,8532,
13329,19010,
13330,5114,22043,1603,2121,3394,8358,8928,
13376,3292,26902,13793,12903,17801,34849,4667,
13377,14221,13933,16986,4324,15072,9843,21037,
13394,9650,33923,26374,331,2842,5350,13759,
13419,1,29,152,191,221,468,549,
13440,3956,4289,7054,10031,25819,32232,30388,
13461,1179,11067,11734,20428,23638,27114,33792,
13479,19735,34787,9939,3179,9496,2712,2219,
13492,35152,13761,31332,17963,31636,1332,9370,
13497,2283,19261,8723,25265,6456,4389,14329,
13498,23821,27190,4959,21209,28119,28778,28657,
13519,1664,3677,3884,7032,16189,34022,16005,
13533,1664,3677,3884,7032,16005,16189,17044,
13540,4193,9390,18053,26322,34195,5827,27662,
13572,21320,14411,133,18266,32065,26133,14159,
13580,8624,10133,7704,5965,22037,3943,36058,
13617,2642,4048,7620,12480,14579,24920,26091,
13620,4081,4875,12223,12317,13485,16258,20767,
13622,211,334,1951,4670,25865,32658,10153,
13648,18053,6712,22856,14420,13236,7679,26209,
13657,20274,29058,8733,15276,6269,18776,11364,
13681,1336,562,613,844,1699,1730,2224,
13704,16282,21082,73,81,190,336,430,
13712,1411,1879,5315,6150,7213,7322,17751,
13713,34489,6136,12714,6095,10180,19742,28702,
13722,35678,26148,7655,9123,7519,9367,16269,
13723,11928,2239,4304,11100,418,5351,11743,
13730,26472,30262,27326,28705,9055,24104,3988,
13735,16734,25373,24572,5598,35438,
13759,15394,10893,21606,34385,15896,8505,26374,
13761,5416,8701,19250,27948,32259,7967,20877,
13789,1603,2121,8358,8928,9401,11897,19927,
13793,15648,10077,24356,10440,13376,18596,18102,
13795,5252,23510,12786,29079,18776,1139,1197,
13801,6150,7322,13712,19324,7999,31674,18125,
13818,36102,10224,32836,16304,18107,22241,29035,
13825,1879,20016,24825,26853,27015,29093,36054,
13829,1,29,152,191,221,468,549,
13847,22923,3527,30042,35131,5269,15736,14673,
13848,3847,4823,6675,10001,10235,13032,13365,
13868,26685,19271,31307,1241,29516,35469,
13887,418,5351,11100,11743,11928,15441,28346,
13923,1068,7219,13110,14389,22593,23089,23090,
13928,1618,2927,4231,10132,16114,17105,19084,
13937,81,1169,1743,2487,2541,3189,3344,
13961,19260,2606,18692,22475,29595,6511,25549,
13995,26076,14254,474,1057,2439,3892,5869,
13997,1807,13003,15114,15116,21695,26726,12866,
14017,22509,36123,31582,17285,3905,6332,609,
14054,1,29,152,468,549,1046,1153,
14058,25344,26307,28324,34805,1831,22049,15995,
14085,11371,23962,18850,6680,511,4037,4362,
14106,10217,
14120,4959,5592,5680,6230,8613,14525,21209,
14133,7934,9527,34731,26246,3073,3291,4180,
14139,427,1299,1373,2142,3407,4605,4699,
14157,29035,27953,373,25101,22241,7412,9254,
14159,133,3807,3865,4177,4502,4847,6944,
14224,12335,13250,17515,24879,21257,7082,22094,
14228,2018,6591,8970,10506,27319,31800,16590,
14238,316,2981,5539,27652,811,4662,7180,
14241,1497,4051,7843,10983,11491,14454,14725,
14247,3694,14405,16947,18193,24895,31730,33637,
14253,418,5351,11100,11743,11928,13887,15441,
14267,7025,1540,31613,
14269,5846,11497,13297,17854,28379,7974,13924,
14286,14411,18266,15199,32065,23390,31027,21320,
14295,27156,26239,612,705,906,1170,1960,
14305,124,261,437,543,1139,1197,2254,
14315,4741,12571,34235,19950,22793,14967,29782,
14316,2224,4145,4197,7764,9867,12099,12487,
14326,9254,6009,7010,290,2458,11066,1057,
14329,31460,32741,1299,3407,7686,11081,21238,
14341,6376,8234,11940,21928,29374,30092,32592,
14358,1050,8518,9729,10111,11080,15706,20801,
14365,6380,14534,30925,33544,34519,8135,2577,
14369,1,29,152,191,221,468,549,
14411,133,3807,3865,4177,4502,4847,6944,
14417,4930,7090,7990,14483,14585,14676,20036,
14420,654,1313,2483,2733,2734,2841,3672,
14428,17402,2842,4749,4823,6642,7029,9976,
14436,33653,31378,2927,14326,133,10514,15877,
14439,31157,6150,7322,29629,13712,31730,18107,
14447,695,2026,2113,2508,3490,3925,4561,
14496,1183,2828,3460,5422,5615,6184,8532,
14498,17801,3420,4502,30314,35500,24481,19324,
14505,26872,
14516,8532,23762,26941,1183,1407,1748,2828,
14523,302,429,6984,8032,8576,11993,13987,
14524,2283,3724,
14553,3768,4188,6687,7572,8160,9782,10059,
14573,214,9711,11273,11478,18459,19666,29278,
14584,17321,4723,28266,32597,
14592,10337,25911,31961,21692,18071,845,4234,
14599,7851,1139,1197,2254,2616,4579,5005,
14604,109,2232,3937,4147,7442,7942,13918,
14628,3406,7341,8568,10874,11559,11617,12540,
14630,32967,29313,9650,2439,20805,24308,13995,
14674,31490,1488,9650,1353,4816,35013,26051,
14675,1160,15037,16816,20215,24002,24331,27444,
14736,1664,3677,3884,16005,16189,17044,23388,
14753,3983,10337,15037,16920,19478,20215,21015,
14755,10382,12257,13514,14404,28722,32699,33616,
14776,6511,21230,32597,
14782,1183,2828,2917,3460,5353,5422,5615,
14791,1918,2015,3606,7713,11446,12938,16272,
14845,1964,6292,8696,9911,14718,17439,17874,
14852,5560,22577,27015,14468,31221,707,30529,
14854,11016,15926,18843,19396,31340,31464,30193,
14926,33875,21891,34763,1933,5197,14458,23687,
14961,11362,11751,14214,25224,29143,32548,34200,
14967,22295,24474,34125,11238,22069,28424,12571,
14972,21297,9307,25392,31266,2026,2113,2508,
14995,7576,261,437,543,1139,1197,2254,
15072,473,3306,36107,3120,3174,11480,14221,
15083,1,29,152,191,221,468,549,
15085,14682,15896,5965,13759,2109,11499,6642,
15091,15360,
15092,1,29,152,191,221,468,549,
15124,19372,20546,4502,30482,22471,32112,23390,
15127,6674,8602,11645,11686,12249,14846,15672,
15141,588,2945,3277,10094,13026,13458,14349,
15152,4443,14474,1142,31532,7576,18098,
15163,4385,13206,17246,28600,16533,5370,7168,
15199,133,3807,3865,4177,4502,4847,6944,
15221,9440,33214,16670,23641,33224,35603,9290,
15225,81,1169,1743,1796,2487,2541,3123,
15233,3821,1699,1730,4897,6353,15958,18190,
15239,948,2114,2706,5423,15386,15578,15840,
15251,2902,25999,16778,612,660,705,1170,
15258,1844,2191,17812,21871,26452,32880,35634,
15261,4862,16372,20332,28601,2800,10744,28929,
15276,261,437,1139,1197,2254,2616,4579,
15356,1664,3677,3884,16189,34022,16005,17044,
15360,15091,5649,9080,15314,22504,25733,31319,
15381,20274,26480,29058,2902,15794,21119,8733,
15386,948,2706,15578,15840,18048,21173,23220,
15394,13759,8505,3683,36064,261,437,1139,
15397,5937,8005,10210,24388,34553,26263,33661,
15440,11803,12551,22194,23466,27302,32228,35097,
15444,1799,1949,6137,8618,9171,23009,25367,
15516,21196,3318,12856,13237,18358,19971,21153,
15525,32214,25344,26307,28324,34805,167,819,
15562,1697,4217,4283,10420,9551,27567,6496,
15604,1759,2513,3824,8151,8669,9409,14137,
15617,15261,16372,5309,14519,15460,28358,18237,
15632,14698,25228,23239,12216,2026,2113,3490,
15644,2557,30667,11507,31455,3983,31378,741,
15648,1299,1373,2142,3407,4605,4699,6981,
15650,2124,3031,3433,3915,6427,7181,15292,
15660,167,819,1378,2556,3170,3781,4712,
15669,18711,34523,15987,3724,
15682,146,2319,3411,5279,6665,9604,19420,
15684,4569,
15691,1618,2927,4231,10132,13928,16114,17105,
15706,1050,8518,9729,10111,11080,20801,21504,
15711,6295,21483,1288,34095,11446,30329,20346,
15715,9055,24104,5004,7207,10040,11863,11940,
15723,34146,21728,5285,6985,22438,5700,8470,
15729,3847,4823,6675,10001,10235,13032,13365,
15736,14238,10018,30572,
15761,7273,695,766,8232,15163,1,29,
15763,4328,14288,17367,28146,13761,3187,3372,
15784,15820,33615,30494,7221,20344,18022,28488,
15799,1253,1738,2124,3031,3433,3915,4393,
15801,2796,3403,3953,5125,6407,7118,8960,
15819,9559,16725,18817,25694,32959,33303,22423,
15830,19012,22965,29104,11044,16838,24524,24957,
15840,948,2706,15578,18048,21173,23220,25545,
15846,1832,6984,8292,8576,13168,15289,20916,
15856,30823,4081,4108,4424,4875,6269,12223,
15863,727,2610,9843,11686,12249,14846,17862,
15877,4623,11382,15163,29781,30690,26963,1488,
15896,3847,4823,6675,10001,10235,13032,13365,
15904,21863,17252,21908,26461,19168,33980,26987,
15906,20824,31762,12953,18762,27590,27599,5592,
15926,11016,18843,19396,31340,30193,12875,7095,
