5935,25507,2567,27404,976,7489,26540,29098,5495,4193,30165,
5959,25630,
5963,280,4537,7509,14469,17413,17643,19691,21698,21859,25135,
5965,22037,14436,17946,46,23678,30998,15085,25549,8050,13580,
5967,2109,18076,1013,9525,15660,19638,20415,27949,28374,853,
5971,7035,2635,18605,8946,24654,167,819,2556,3103,1378,
5991,1759,2513,3824,8151,8669,9409,14137,15604,19002,19141,
6009,373,1264,6069,7010,7926,7927,9692,16323,18652,22326,
6013,21730,27392,124,261,543,766,1197,1275,2254,2616,
6031,6181,7095,23321,29129,33632,13014,27083,27526,35750,9883,
6038,7451,10077,11519,13432,19690,21988,31396,36028,4105,5567,
6058,4231,10132,16114,25929,21363,26582,4727,34636,17105,1618,
6066,7522,18077,19103,19993,20316,20424,20942,25472,34539,29148,
6067,2500,5302,6588,9146,9961,12048,16616,20172,21669,22487,
6122,5159,19437,23854,24785,27518,30025,15060,22862,31956,30432,
6130,1057,5869,5870,6820,6821,9071,9804,10858,11443,11476,
6138,27395,18524,13013,6832,23829,31934,28904,14085,32570,35469,
6150,1411,1879,5315,7213,7322,13712,17751,20016,20160,21822,
6152,4889,9925,12638,19720,20254,28142,29064,124,261,437,
6155,20921,2182,3410,5384,6342,11238,14361,14940,19108,19174,
6158,24091,29506,35090,6071,28227,19928,8229,22026,1441,18987,
6163,1668,30193,23724,13902,21708,9326,7946,76,6597,4859,
6168,31917,2458,10113,418,427,845,1373,1871,2142,2219,
6175,562,844,8454,14818,17119,17489,18884,19359,21292,21299,
6184,1183,2828,3460,5422,5615,8532,8781,12107,12119,13227,
6193,4755,13565,16810,20483,9435,11603,4697,17511,11760,20680,
6253,2001,33862,24434,30409,23632,9413,28904,13648,15239,28920,
6265,1,29,152,191,221,468,549,775,1046,1153,
6269,4108,4424,18966,23645,26325,26857,26931,31776,35113,31046,
6273,5870,6130,9071,12036,18483,19882,31582,33957,34793,20700,
6289,8200,28860,3621,9811,10157,10721,11059,12855,28150,4814,
6308,323,2250,8312,10312,12962,14509,17584,20900,21573,24064,
6325,19751,18984,8469,766,1197,4561,4579,2254,5242,2616,
6332,8977,6496,11122,11968,18273,20815,14017,6625,22509,25477,
6360,1392,418,5351,11100,11743,15441,16920,23799,23828,28346,
6366,22541,25579,10292,4633,17377,30039,14553,19259,35287,7456,
6376,610,10972,8234,19697,27215,29374,30092,6230,14218,7616,
6380,27891,33640,3646,25950,665,1846,1851,2173,2534,2929,
6394,25925,30819,27189,12153,16694,27648,32499,17593,5143,7661,
6401,14120,14515,16004,7074,23598,3762,18173,33849,3296,32751,
6411,1,29,152,1153,1222,1448,1754,1813,1998,2061,
6414,19870,15669,3187,24001,34849,23650,35276,27824,31305,22434,
6427,2124,3031,3433,3915,7181,15292,19955,21050,21566,22977,
6449,10251,14888,18444,33896,12603,10838,3536,14219,506,23707,
6456,15312,1832,4419,8035,10841,8292,11621,13168,13249,14080,
6496,20815,33449,26189,31297,20428,30220,1292,6332,2577,15562,
6511,1428,17349,7505,7574,14776,25585,9780,15946,22234,34980,
6521,154,9495,16975,27129,9052,7667,20543,1684,34546,29976,
6555,4283,30020,1505,721,9658,15562,30220,21974,34892,22799,
6579,31674,17801,35574,8723,32294,32499,27648,16282,13997,13376,
6595,1884,10451,22807,26563,9878,35522,214,2026,2113,2508,
6597,3847,35909,4823,6675,10001,13032,18021,21047,13365,21557,
6598,5370,13657,16933,7183,20752,18881,31490,81,2541,3471,
6623,221,22312,33726,28488,8623,1486,24284,5923,20973,468,
6624,695,885,1884,2026,2113,2508,3490,3543,3632,3925,
6628,11019,11461,17571,19898,124,2439,24308,30314,8145,35449,
6642,15896,3847,10001,18021,21047,21557,26531,27017,30195,30606,
6651,20464,
6653,29035,22241,5846,29896,30558,25101,17704,711,2690,5126,
6659,3788,6142,9919,13684,35927,27652,8123,740,22668,10597,
6680,31968,4847,10161,34107,20345,26133,14159,21320,18847,32112,
6690,23170,28227,29974,34349,11753,12115,11035,4185,31832,3821,
6712,654,1313,2483,2733,2734,2841,3672,5413,5754,9163,
6727,10337,25911,31961,13236,654,1313,2483,2733,2734,2841,
6764,1392,14646,25486,26411,29038,5658,21340,8901,6360,3163,
6767,29224,29098,9055,7076,1947,25426,24104,26540,5495,33670,
6777,23829,
6789,1,29,152,1153,1222,1448,1754,1813,1998,2061,
6808,27677,167,2018,2556,3151,3170,4712,8970,9462,10506,
6818,20276,33145,35892,14253,18831,19493,25399,35386,26712,16661,
6832,16317,19810,30388,13013,6138,31934,32570,23829,14085,28904,
6878,35045,4472,7851,18984,31979,25290,2788,36125,6628,1888,
6881,5285,12370,16504,23269,24136,24940,25237,26717,5140,13969,
6884,33792,14315,5350,5820,12258,28871,36097,5680,32350,33915,
6890,12482,27842,31091,35776,889,30742,27010,5523,7377,13723,
6891,660,2224,2739,4145,4197,5228,6239,7764,9867,10562,
6892,3944,21442,32420,4362,32550,32944,17747,20145,31598,17882,
6905,15617,1618,4231,5004,7207,10132,11863,11888,11940,16114,
6925,562,844,2030,6175,8454,14818,17119,17489,17535,18884,
6927,2313,7031,7399,8890,10197,10961,13786,15051,20633,21844,
6958,6888,11713,21157,23633,27591,31806,33363,33605,22589,23293,
6965,3944,32420,21442,32550,32944,20145,6892,22324,31811,19870,
6972,30329,18674,
6989,11560,11599,21630,26091,26112,30480,30833,341,2642,4048,
7025,418,5351,11100,11743,11928,15441,28346,14042,5700,6985,
7029,29884,20760,20098,1763,21739,8944,4354,18248,191,6265,
7039,5404,12028,19054,20410,18212,12042,2504,13620,2388,12191,
7051,12245,26806,21495,3620,15141,2109,14682,6972,1355,23675,
7054,3982,20429,8150,15049,19352,19553,23225,11446,10031,17645,
7071,1460,11004,32755,35032,11102,35926,24914,34375,34146,15723,
7073,15420,654,845,1313,2483,2733,2734,2841,3672,4234,
7074,26596,2500,5302,6067,6588,9146,9961,12048,14515,16004,
7076,29098,29224,1947,4193,5495,25426,26540,1895,24104,13540,
7093,12220,28914,15877,5126,29064,10538,7851,10652,22400,27267,
7103,31979,15877,341,11009,11560,3725,28914,23563,30943,31460,
7108,19372,14628,22471,4502,31157,1401,23794,2816,35288,2610,
7179,628,7607,7718,10835,18689,19259,19909,22867,23215,33769,
7180,34047,7704,34824,14238,6579,31096,30998,18674,32597,3943,
7183,4816,81,1169,1743,2487,2541,3123,3189,3344,3471,
7198,13036,1966,11786,25845,23941,9361,27200,22744,29189,2504,
7199,3847,4823,6675,10001,10235,10263,13032,13365,13848,15729,
7203,261,437,1139,1197,2254,2616,4579,5005,5242,5900,
7213,1879,5315,17751,20016,20160,21822,23147,24825,26853,27391,
7221,1,29,152,549,1153,1222,1448,1754,1813,1998,
7240,1699,1730,15958,18190,20870,21928,22861,29214,31768,5004,
7273,766,1,29,152,549,1153,1222,1448,1754,1813,
7275,11599,10561,27293,24760,10186,29,1998,2330,4048,4529,
7292,3909,22400,24545,34225,14630,20062,3683,11019,3133,10495,
7311,2951,4342,4597,9365,9773,9799,11289,14323,15628,16279,
7324,3943,
7352,15729,29210,5670,32597,11510,11009,
7353,27042,16452,9178,6152,11910,30013,8978,2788,7576,7851,
7377,889,6890,12482,27842,31091,35776,30742,30777,27010,5523,
7412,18275,8780,191,1486,3844,6265,8623,10554,13829,15083,
7424,846,4137,4226,9059,10622,20579,21331,24934,1363,2959,
7436,1183,5615,11942,12717,13326,19310,20242,21505,23307,26180,
7437,5013,10514,17079,32560,10984,30337,34546,27045,22075,20400,
7456,35164,2951,9365,11289,14323,23088,24964,26947,4342,4597,
7461,1,29,152,1153,1222,1448,1754,1813,1998,2061,
7517,16616,35404,2500,5302,9146,12048,20172,21669,22487,24885,
7529,5649,24164,9911,25817,18270,30518,1511,1964,2264,3342,
7549,556,2303,2763,6216,7968,8159,8548,10062,11732,12609,
7575,665,765,1763,1846,1851,2173,2534,2929,4220,6232,
7576,261,1139,5005,5900,6740,6773,7812,8438,8566,8829,
7582,35312,24356,18596,10190,10564,10440,283,1807,13003,13997,
7607,18689,22867,10835,1589,4292,6277,6987,7104,7422,10159,
7611,4251,13196,20338,6888,21157,23293,23633,6958,11713,22923,
7626,5140,13969,16132,18318,26904,32125,33286,35222,35302,33919,
7629,3892,1057,3621,5869,6820,6821,8200,9804,9811,10157,
7640,22852,2439,11461,8145,15152,40,2823,5188,8643,9574,
7646,30099,12320,23911,819,1378,2635,3103,3430,3781,7035,
7655,35678,26148,15982,16160,19762,7707,6236,7156,7658,15794,
7661,19949,29210,33303,6764,
7667,3911,24961,10331,15124,6965,24118,
7679,4425,15323,15678,16560,27177,29116,654,1313,2483,2733,
7684,4681,6959,14909,16174,31143,15763,23504,4871,23966,10652,
7687,1746,15323,15678,27177,4425,16560,22971,29116,13329,1927,
7692,30531,31327,36091,22028,12619,12903,34849,13376,
7704,4665,5480,6686,7180,7522,9606,11998,13493,15517,19993,
7706,24706,2690,12303,1832,4419,8035,8292,10841,11621,13168,
7707,151,19578,21350,7437,21760,31694,10108,19967,11445,2401,
7712,3694,3175,3666,8334,9467,11709,14405,16550,16947,18193,
7713,1918,3606,16272,30632,33007,34859,34618,2015,26076,22342,
7718,6674,8602,11645,11686,12249,14846,15672,17470,17862,23169,
7726,18333,27296,29512,17615,33670,12459,19814,20649,17165,31934,
7731,5563,6372,7069,12764,14219,14817,18572,24257,24512,24621,
7736,5309,14519,15460,27957,28358,21297,30896,32490,5291,15617,
7747,3753,9210,9635,24984,27403,35188,26951,33230,1292,5598,
7768,3243,10349,25636,27953,30777,34867,14157,28621,5360,22457,
7771,33769,921,17165,18963,10042,12469,20866,4112,31307,15948,
7784,26352,317,3866,4930,7090,7702,7990,9667,10887,14417,
7790,18572,24512,6372,7069,7731,26632,1790,22926,19440,3392,
7821,3847,4823,10263,13032,13365,15896,16168,24462,26138,29137,
7848,7702,12268,10983,14454,26587,32412,34510,1497,3638,4051,
7851,124,21822,16452,11461,1139,1197,2254,2616,4579,5005,
7860,2951,4342,4597,9365,9773,9799,11289,14323,15628,16279,
7868,4537,5963,19691,20221,25135,27602,280,7509,14469,17413,
7890,11917,27484,13542,34783,34258,30375,31023,32905,25845,25878,
7906,2280,5882,32692,33386,26621,3406,7341,7728,11559,21540,
7911,24440,376,3484,4879,5462,5958,7410,10067,10734,18985,
7946,214,1668,2796,3403,3581,3621,5125,5250,5270,5661,
7950,8913,9051,4231,10132,16114,25929,26582,1618,19084,21363,
7956,727,1234,1629,2176,2434,2610,6674,8602,9843,11645,
7967,34044,17814,5967,18304,13394,6375,6325,10839,10845,34636,
7985,34277,1813,25472,985,6915,7598,10162,11981,13586,20164,
7989,12255,14245,1045,15001,18053,19300,34460,9604,34086,5285,
7999,31057,14961,14341,14592,4549,32677,13492,35469,
8013,18674,
8032,12099,13717,20677,28883,613,2224,4145,4197,9867,12487,
8036,6320,6968,15286,19466,27770,11786,3640,146,28626,28831,
8038,15117,81,1169,1743,1796,2487,2541,2855,3123,3189,
8043,30943,1179,11067,11734,13461,20428,23638,27114,33792,17553,
8050,4884,28914,7093,34565,25549,32597,11428,17128,31613,33653,
8051,5820,2106,21182,34880,35550,
8069,153,1682,3463,4011,5690,6263,7350,8082,9998,14461,
8088,376,3484,4879,5462,5958,7410,10067,10734,15431,18985,
8135,27961,18674,
8139,81,1169,1353,1555,1743,1796,2487,2541,3123,3189,
8145,1365,4316,9537,13157,19376,24383,24987,30739,2634,6273,
8155,167,819,985,1378,2346,2556,2635,3103,3170,3430,
8162,13249,15312,15713,18878,21291,32048,1832,4419,8035,8292,
8164,29099,1699,1730,4897,6353,15958,18190,20870,22861,29214,
8185,11122,11660,11968,18273,25684,15117,5352,11644,12303,6332,
8194,845,4234,5505,6279,8115,14906,18930,20855,22795,29229,
8226,1807,4922,6810,13003,13997,15114,15116,18341,21695,24956,
8232,20545,13995,10667,10767,1353,11159,24085,27039,32207,21240,
8256,1,29,152,549,1046,1153,1222,1448,1754,1813,
8261,12645,21261,24987,474,727,1057,1234,1629,2176,2434,
8279,4752,15431,20708,27174,34261,376,2000,3484,4879,5462,
8282,838,900,1005,3398,4277,9322,9534,10745,12556,12922,
8348,10845,1618,2397,2642,2927,4048,4231,7620,8495,10132,
8353,15257,31620,32728,29521,16790,29035,22241,33938,30558,25101,
8357,1,29,152,191,221,468,549,775,1046,1153,
8401,3016,6909,21355,30890,35886,24594,25948,33571,24490,22066,
8469,1618,1888,2680,2927,4007,4231,4727,6325,6375,7950,
8488,1136,15258,3151,4633,7509,11413,11849,14469,17643,18211,
8495,26133,21320,14159,32065,20345,14411,133,18266,15199,31027,
8512,1299,1373,2142,3407,4605,4699,6981,7686,7783,11081,
8523,27039,15784,10767,11159,24085,32207,2439,24308,27524,34113,
8532,2828,3460,5422,5615,8781,12107,12119,13227,14426,14724,
8546,16077,27575,3084,14967,5919,26902,
8566,261,1139,1197,2254,2616,4579,5005,5242,5900,6773,
8580,7950,21274,25658,29516,12469,7103,
8606,261,437,1139,1197,2254,2616,4579,5005,5242,5900,
8610,5252,13795,10103,16651,261,437,543,1139,1197,2254,
8623,1,29,152,191,221,468,549,775,1046,1153,
8624,1618,4231,10132,16114,19084,21363,25929,26582,28235,4727,
8646,5567,6038,7451,10077,11519,13432,19690,21988,23142,31396,
8652,5392,14739,16273,7324,17508,19811,8401,26325,12375,549,
8659,11678,12191,22884,12042,27004,27293,10025,25071,23598,34413,
8701,1456,16401,21740,34571,1603,2121,3058,3337,3394,8358,
8723,6456,13497,35176,4389,32075,29582,2283,14329,6579,29574,
8733,613,2224,4145,4197,5288,6891,7764,9867,12099,12487,
8743,3833,4741,22793,12571,14315,34235,12708,26747,31411,19950,
8760,23563,33653,7029,34449,4529,21908,17667,25964,22905,24760,
8767,16564,15360,
8768,1010,
8780,12292,33726,32207,8623,15276,221,29884,4280,22312,18776,
8796,3292,4358,10960,29574,33344,2326,17586,22075,35176,8723,
8811,3638,28462,33737,26853,29093,30426,30588,33230,26951,16708,
8816,4158,11238,13392,22069,22295,24474,28424,29274,34125,21368,
8855,28076,29784,33790,11381,16706,2470,28258,17979,4188,4004,
8864,16397,22376,28489,5237,6983,14119,2855,33198,30,23121,
8883,133,3807,3865,4177,4502,4847,6944,7568,8352,8979,
8901,25943,28537,23952,22229,20533,16808,28063,15761,35235,7946,
8906,9474,35312,577,11776,29168,31317,24356,1089,14845,10440,
8920,21881,15163,28370,4831,1832,2026,4561,5004,6132,7207,
8944,11159,24085,32207,10767,15784,15451,7029,18275,9005,35435,
8946,167,819,1378,2346,2556,2635,3103,3170,3430,3781,
8951,2000,35197,323,2250,8312,10312,12962,20900,21573,24064,
8969,8518,11080,13514,20801,21718,28527,28722,32699,34140,1050,
8971,34111,21022,3865,28831,18212,19535,30480,4316,16079,31694,
8978,261,437,1139,1197,1234,1629,2254,2434,2616,4579,
8979,3807,3865,4177,6944,7568,8352,12102,13416,14722,15705,
8983,1160,4460,16816,18391,24331,27444,28091,33532,35210,3463,
8985,4529,25964,133,14411,18266,15199,32065,23390,19372,31027,
8999,27839,21422,25817,660,2739,5228,5419,10562,12753,14639,
9005,1,29,152,191,221,468,549,775,1046,1153,
9006,12292,124,34225,34449,20106,8780,16092,14305,21908,4280,
9018,961,24651,9095,12856,18358,23373,15831,14850,25486,24750,
9050,7728,8134,11237,11421,18573,21244,30936,14377,10006,34539,
9052,154,6521,9495,16975,27129,20543,7667,29976,29086,18102,
9054,7221,20344,30494,25950,22468,21739,1,29,152,588,
9055,1610,2493,3653,4663,7495,10807,12057,13801,19611,20040,
9086,33625,21612,6369,9236,1013,3027,5021,6376,6493,8234,
9120,9976,1010,12619,30998,12469,20446,
9135,4117,7665,7889,9287,10844,26243,9183,6122,3243,23854,
9145,6628,11461,12029,17571,29029,6740,2731,25290,3133,17964,
9149,3299,31900,34331,4622,15072,35556,15830,16806,8701,827,
9152,25290,1013,1511,3027,4001,5021,6455,6493,8391,9179,
9178,261,437,1139,1197,2254,2616,4579,5005,5242,5900,
9183,33073,9052,29976,29086,13793,4667,10579,
9189,5062,7853,23221,17061,16766,17593,35087,14496,17298,36087,
9210,9635,24984,4506,27297,27403,35188,2730,3753,7747,30476,
9236,11330,33969,35494,23538,24857,9086,7575,6369,21612,25950,
9246,23952,20173,406,1511,1664,2136,2642,3677,3884,4048,
9250,9293,10862,14397,16811,17184,18603,19025,20299,21099,21386,
9254,11066,33421,2458,23164,6981,8512,15363,373,427,1264,
9265,8969,10805,23465,12564,17144,1355,16625,35975,21398,9294,
9283,17801,177,27677,17969,16716,7029,23678,20294,34663,15225,
9294,177,8969,9265,10805,12564,15856,23465,30823,31917,35462,
9307,19023,23977,35504,284,458,466,504,574,763,938,
9326,2574,4016,4123,7898,11841,13146,14675,14753,15037,15761,
9330,16661,7103,
9387,84,13542,15353,20185,25878,14791,27125,32905,31212,31534,
9390,34195,18053,26322,1653,13540,27662,17111,13801,24104,4193,
9413,29224,1947,7076,1895,13540,25426,7718,4193,5495,34539,
9420,5132,29365,24726,14377,2397,30121,10762,8495,6595,35792,
9422,23778,29025,24809,30042,28909,15906,18672,7784,24041,33794,
9435,4755,6193,13565,16810,20483,11603,4697,17511,11760,20680,
9444,2917,4599,5353,12136,12401,15295,17509,29256,36012,4615,
9455,18335,1927,31455,10960,29440,35522,17771,23311,28437,31834,
9467,3175,3666,8334,11709,16550,20219,23320,25936,27775,33906,
9474,577,8906,11776,31317,35312,14845,24356,20424,4740,1089,
9490,373,7926,7927,9692,10180,18652,22326,22922,34781,1264,
9495,154,16975,27129,6521,9052,7667,20543,1684,34546,18102,
9496,9939,19735,34787,3179,13479,2712,2219,18758,17321,5507,
9537,35935,26987,19168,13712,20515,35067,24025,30116,17751,16299,
9559,15819,16725,33303,18817,25694,32959,22423,11234,10918,8348,
9604,3411,5279,5361,6665,7652,10089,13207,14231,17503,19420,
9613,11423,34880,3724,15644,
9630,1727,1769,12833,35620,21760,21074,13236,31598,34429,31807,
9650,3683,11019,34225,10495,6628,14630,4816,2439,17246,24308,
9658,11315,2113,2508,3490,12258,19562,25392,31266,32257,34772,
9663,133,4847,10996,18266,19695,21320,26133,31968,32112,14411,
9667,4930,7090,7990,14417,14483,14585,14676,20036,25981,28018,
9668,13463,22744,13540,15525,23426,4193,713,29224,33398,963,
9679,15516,12652,
9702,4816,9878,23457,7183,24799,1796,35500,9005,8357,81,
9722,665,765,1846,1851,2173,2534,2929,4220,6232,7201,
9741,14573,4,14,18,214,509,570,589,821,1306,
9772,146,721,2319,3411,5279,6665,9604,19420,30872,32169,
9779,4876,18756,19541,21743,26565,29729,32668,17037,35680,21952,
9780,1,29,152,549,1153,1222,1448,1754,1813,1998,
9790,32499,27648,35960,1960,2133,6069,7468,7926,7934,8322,
9797,1102,1264,6069,6779,7926,7927,8882,9358,9692,9983,
9808,283,12388,15648,5482,19919,7582,18501,4878,5102,13176,
9825,35550,7103,28669,32570,12619,11009,
9840,5004,7207,11863,11940,16072,16235,21928,23895,32592,34242,
9843,1234,2434,11686,12249,14846,17470,17862,23169,23521,24557,
9862,4715,4460,18391,28091,819,3103,3430,7113,8271,8560,
9883,5004,7207,11863,11940,21928,24587,32592,34242,35816,6905,
9911,18052,660,2739,5228,6239,10562,12753,22070,31184,34834,
9918,2026,2113,3490,4561,5247,10679,19158,19562,22819,23369,
9932,6239,27839,21422,6372,7069,26632,18572,24512,1790,11779,
9956,2026,2113,2508,3490,4561,10679,13322,17592,19158,19562,
9961,2500,5302,9146,12048,16616,20172,21669,22487,24885,28664,
9976,40,11644,474,1057,3847,4665,4823,5480,5560,5869,
9982,511,31331,25265,17486,32759,20355,29760,32677,1449,2867,
9995,14305,31046,9006,34060,124,261,543,1197,2254,2616,
10001,3847,4823,13365,16168,18021,21557,26138,26531,27017,29137,
10018,14682,3847,4823,6675,10001,10235,13032,13365,15729,16168,
10025,7242,10395,14391,19755,20980,167,819,1378,2556,3103,
10042,1738,3753,19762,23375,24984,26736,31936,32692,555,2124,
10046,16372,18237,15261,15617,27160,22938,19751,24500,8768,20346,
10054,167,819,1378,2556,3103,3170,3781,4712,7113,8271,
10077,1299,3407,6981,7686,8512,11066,11081,15363,21238,22256,
10084,1603,2121,3394,8358,8928,9401,11897,13789,19927,22643,
10103,35449,34225,261,8566,17571,5252,20525,14316,15276,19164,
10108,8969,9265,10805,12564,23465,3337,12306,26563,29931,30471,
10112,17110,4516,29158,
10113,35197,418,1589,4292,5351,6277,6987,7104,7422,10159,
10133,27567,6892,14189,7728,8134,10006,11237,11421,18573,21244,
10153,211,334,1951,4670,13622,25865,32658,16294,30002,14926,
10161,133,3807,3865,4177,4502,4847,6944,7568,8352,8979,
10171,7607,628,10835,18689,19259,19909,22867,23215,14776,33769,
10186,8162,31830,10898,18356,26112,1046,18878,18032,15524,11159,
10217,1607,4315,31464,4158,13392,24509,29274,34113,116,10365,
10224,36102,1373,4699,6981,15363,17907,1299,3407,7783,11081,
10235,3847,4823,6675,10001,13032,13365,16168,18021,21047,21557,
10239,28831,2310,3365,8843,15371,28437,13475,19967,19466,6320,
10263,13032,27314,14628,35197,26049,4315,19829,23945,17771,25361,
10279,73,190,1105,5460,7002,7641,8844,27911,31982,32136,
10291,4948,12566,32334,33507,8360,10549,20899,34992,1548,23415,
10292,25579,6366,30039,16079,19611,
10293,387,4199,7930,7977,12003,14123,14613,16554,18011,20025,
10318,28463,215,2182,2444,3410,11039,19174,25239,26053,29838,
10331,26621,26282,6038,32075,4573,5109,27316,31396,20151,18758,
10365,12090,13520,24499,116,11067,18549,10217,14139,20901,2461,
10382,33683,12257,12335,13250,13514,14224,14404,17515,21257,22094,
10386,7952,34498,31411,23520,29976,29086,11200,9145,18098,26872,
10391,5522,23809,35881,1253,1738,2124,3031,3433,3915,4393,
10440,24356,15381,2816,22884,12191,35312,12042,30,29168,18596,
10483,7616,31506,11273,17906,23736,29674,8353,6380,3673,32010,
10485,6888,6958,11713,21157,23293,23633,27591,31806,33363,33605,
10495,9650,16512,177,2439,11455,24308,35462,33457,2677,11382,
10514,23390,15199,14411,133,18266,31027,32807,32065,21320,19943,
10528,4089,19752,20847,26203,20081,21608,27710,32581,17831,173,
10538,32920,7522,19420,2807,3411,5279,6665,8034,16766,18004,
10541,20377,1770,2712,13375,23700,28709,34323,35235,1603,2121,
10543,36002,34283,17412,22938,25514,7103,28669,11009,
10554,8623,20098,30411,191,1486,3844,6265,13419,13829,15083,
10557,15669,4185,373,1264,3694,7926,14405,16947,22326,23479,
10561,27853,27293,24760,1,29,152,549,1046,1153,1222,
10579,35574,29224,26902,1947,1895,25426,7076,29976,13793,35176,
10623,660,2739,5228,6239,10562,12753,18052,22070,31184,34834,
10652,7093,9467,33980,15650,9956,9054,32797,15904,22625,21801,
10662,9712,32306,1216,6708,5038,2896,27112,30760,4092,3688,
10667,27039,1,29,152,474,549,1046,1057,1153,1222,
10683,31532,15965,18788,5528,16226,
10688,35469,
10700,14266,23206,22759,4549,35469,
10703,323,2250,8312,10312,14509,17584,20900,21573,24064,24550,
10729,27339,4847,31968,11978,10161,34107,31378,6009,7010,8883,
10734,376,3484,5462,5958,7410,10067,15431,18985,20708,23508,
10762,17246,5258,1353,6369,21612,31455,81,1169,1743,2487,
10767,24085,15451,9005,1,29,152,1153,1222,1448,1754,
10802,766,7076,11315,22793,18984,2120,22744,3349,4472,7273,
10805,8969,23465,9265,17144,12564,35975,21398,9294,1355,5291,
10807,27911,32136,35844,73,190,430,1105,5460,7002,7641,
10808,2439,24308,11382,28553,11019,18881,30690,4831,29693,1057,
10823,2526,3294,20460,26843,30084,3857,13269,21182,11137,2309,
10832,15521,21663,27599,34211,28781,1361,4092,33060,32523,30760,
10835,18689,22867,7607,19909,14776,7179,33769,10171,7718,19259,
10839,418,5351,5649,11100,11743,11928,13887,15441,22504,25733,
10845,1618,2927,4007,4231,8495,10132,13928,13995,15691,16114,
10869,4108,4424,4494,6269,18398,18966,23645,26325,26857,26931,
10887,317,4930,7090,7990,14417,14483,14585,14676,20036,25981,
10889,2485,31307,12619,
10893,21606,34385,16452,8469,23021,261,437,1139,1197,2254,
10898,906,1960,3128,5375,7934,8322,9527,11803,12551,14133,
10918,15397,46,1415,5287,6811,8005,10210,18076,20955,23574,
10926,3297,6215,8802,15847,20055,33770,34014,35281,8399,25732,
10932,280,4537,5963,7509,7868,14469,17413,17643,19691,20221,
10955,19844,11794,25024,20860,33020,31396,2337,2458,17527,11841,
10960,29574,33344,695,2026,2113,2508,3490,3925,4561,4573,
10969,28379,26028,31983,25608,14269,22799,3909,13301,32378,19127,
10984,4989,6890,6588,19742,25636,14845,18884,284,458,466,
10996,19695,21320,31968,133,4847,18266,26133,32112,14411,19372,
11009,28914,28791,7103,27646,13376,32570,28698,13648,34849,8050,
11019,24308,30314,17571,18881,35449,2439,11461,27409,3683,124,
11023,21230,26075,
11035,1790,1964,6292,7456,8696,9911,14718,17439,17874,25689,
11047,7594,8953,17676,14529,24980,5296,31614,3632,7985,542,
11058,3035,5801,5824,12039,12420,14057,20467,21177,23076,25433,
11066,9254,33421,17590,21810,2610,20545,14326,7010,6009,2458,
11067,727,1234,1629,2434,2610,6674,8602,11645,11686,12249,
11073,14420,654,2734,6712,308,7180,24509,3894,31157,29629,
11081,27839,21422,1299,1373,3407,4699,6981,7783,17907,24941,
11102,7071,35091,34565,28669,
11113,5649,11978,22504,25733,31319,32965,35206,35179,25656,29349,
11137,19898,8145,2684,7640,1365,13995,12645,19682,1057,1183,
11159,24085,10767,15451,9005,32207,1,29,81,152,1153,
11200,4749,29035,20281,10001,18021,21047,21557,26531,27017,30195,
11220,17246,9956,35591,2026,2113,2508,3490,4561,10679,19158,
11234,10893,13759,20281,21606,26374,34385,21730,2788,3909,18817,
11260,1,29,152,549,1046,1153,1222,1448,1754,1813,
11273,214,5250,9711,11478,16952,18436,19666,29278,34545,27870,
11278,32999,31146,31221,20586,27662,26218,14852,16684,12893,20356,
11282,33969,34954,4752,5462,5958,10734,12807,13088,15431,16742,
11288,1748,6258,6882,19966,1407,16409,33876,12132,34572,7179,
11320,16317,5522,8360,10549,20899,34992,4948,12566,14049,21072,
11327,11879,35053,8514,18751,19003,3825,23736,17726,18892,26936,
11328,23375,4872,33016,7609,19261,11841,17128,46,20084,23678,
11364,2827,4831,5140,13969,16132,18318,20752,26904,30449,32125,
11371,3847,4362,4823,6675,7199,10001,10235,10263,11499,13032,
11379,4105,33060,15906,25373,12953,7451,10077,11519,13432,19690,
11382,81,1169,1266,1353,1488,1490,1555,1743,1796,2487,
11396,1160,16816,24331,27444,33532,24739,15995,17184,8983,12441,
11411,26218,3688,5601,6031,6181,7095,10357,23321,29129,33437,
11419,173,2271,5960,12268,14840,19513,22981,29715,30762,32126,
11428,11888,16179,24481,16401,13043,7292,23563,24277,2333,7093,
11432,14420,654,2734,6712,25290,4461,939,3894,32920,9157,
11443,1057,5869,6820,6821,9804,10858,11476,11536,14346,14382,
11445,151,7707,8843,24557,25941,26507,283,727,1234,1629,
11446,906,1960,3128,5375,7934,8150,8322,9527,10898,11803,
11455,474,1057,2439,3892,5869,6820,6821,7629,9804,10858,
11458,4409,20747,7082,18692,35080,12587,27094,27817,11707,8864,
11461,17571,124,16452,2439,8145,22852,40,612,705,1057,
11491,1497,4051,7843,10983,14454,14725,23894,26587,32412,33974,
11499,25102,18850,727,1629,4823,6674,8602,10001,11645,11686,
11506,1139,1197,2254,2616,4579,5005,5242,5900,7367,7812,
11507,19919,948,2114,2706,5423,15386,15578,18048,21173,23220,
11510,2461,26872,26352,21072,27983,24831,19829,7517,17511,28657,
11523,1511,8391,16926,18016,18210,34914,35661,2136,6455,9179,
11543,1115,14413,15133,19233,577,1927,17535,15386,1555,25823,
11547,15258,215,418,2444,5351,6850,7196,11100,11566,11743,
11557,1603,2121,3394,8358,8928,9401,10084,11897,13789,19927,
